"prey_class","prey_order","prey_family","prey_sp","life_stage","vert_habitat","horz_habitat","diel_migrant","diel_migrant_cat","refuge","refuge_cat","season_migrant","season_cat","body_shape","l_max","phys_defense","transparent","col_disrupt","silver","countershade","gregarious_primary","trophic_level","fisheries_status"
"Actinopterygii","Lampriformes","Trachipteridae","Desmodema polystictum","larva","mesopelagic","oceanic","NA","diel_UN","0","refuge_no","NA","season_NA","fusiform",2.75,0,"1","0","0","0","schooling","NA","none"
"Actinopterygii","Aulopiformes","Chlorothalmidae","Chlorophthalmus agassizi","adult","demersal","continental shelf","0","diel_no","0","refuge_no","1","season_yes","elongated",40,0,"0","1","1","0","schooling","3.66","minor commercial"
"Actinopterygii","Aulopiformes","Chlorothalmidae","Chlorophthalmus agassizi","juvenile","demersal","continental shelf","0","diel_no","0","refuge_no","1","season_yes","elongated",11.5,0,"0","1","1","0","schooling","NA","none"
"Actinopterygii","Aulopiformes","Chlorothalmidae","Chlorophthalmus agassizi","larva","epipelagic","continental shelf","NA","diel_UN","0","refuge_no","1","season_yes","elongated",3,0,"1","0","0","0","schooling","NA","none"
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes aleutianus","adult","demersal","continental shelf","1","diel_yes","1","refuge_yes","1","season_yes","fusiform",97,1,"0","0","0","0","shoaling","3.52","commercial"
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes aleutianus","juvenile","demersal","continental shelf","NA","diel_UN","1","refuge_yes","1","season_yes","fusiform",47,1,"0","0","0","0","shoaling","NA","none"
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes brevispinis","adult","demersal","continental shelf","0","diel_no","1","refuge_yes","1","season_yes","fusiform",71,1,"0","0","1","1","shoaling","3.8","commercial"
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes brevispinis","juvenile","demersal","continental shelf","NA","diel_UN","1","refuge_yes","0","season_no","fusiform",46,1,"0","0","1","1","shoaling","NA","none"
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes diploproa","adult","demersal","continental shelf","0","diel_no","1","refuge_yes","1","season_yes","fusiform",46,1,"0","1","1","1","shoaling","3.7","minor commercial"
"Actinopterygii","Scorpaeniformes","Triglidae","Eutrigla gurnardus","adult","demersal","continental shelf","0","diel_no","1","refuge_yes","1","season_yes","elongated",60,1,"0","1","1","1","shoaling","3.87","commercial"
"Actinopterygii","Scorpaeniformes","Triglidae","Eutrigla gurnardus","juvenile","demersal","continental shelf","0","diel_no","1","refuge_yes","1","season_yes","elongated",18.8,1,"0","1","1","1","shoaling","NA","none"
"Actinopterygii","Pleuronectiformes","Bothidae","Arnoglossus imperialis","adult","benthic","continental shelf","1","diel_yes","1","refuge_yes","1","season_yes","depressiform",25,0,"0","1","0","0","solitary","3.84","commercial"
"Actinopterygii","Pleuronectiformes","Bothidae","Arnoglossus imperialis","juvenile","demersal","continental shelf","1","diel_yes","1","refuge_yes","1","season_yes","compressiform",6,0,"0","1","0","0","shoaling","NA","none"
"Actinopterygii","Gadiformes","Merlucciidae","Merluccius productus","adult","demersal","continental shelf","1","diel_yes","0","refuge_no","1","season_yes","elongated",91,0,"0","0","1","1","schooling","4.3499999999999996","highly commercial"
"Actinopterygii","Gadiformes","Merlucciidae","Merluccius productus","juvenile","demersal","continental shelf","1","diel_yes","0","refuge_no","1","season_yes","elongated",34,0,"0","0","1","1","schooling","NA","none"
"Actinopterygii","Osmeriformes","Osmeridae","Thaleichthys pacificus","adult","epipelagic","coastal","1","diel_yes","0","refuge_no","1","season_yes","elongated",34,0,"0","0","1","1","schooling","3.25","commercial"
"Actinopterygii","Osmeriformes","Osmeridae","Thaleichthys pacificus","juvenile","epipelagic","coastal","1","diel_yes","0","refuge_no","1","season_yes","elongated",16,0,"0","0","1","1","schooling","NA","none"
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes wilsoni","adult","demersal","continental shelf","1","diel_yes","1","refuge_yes","1","season_yes","fusiform",23,1,"0","1","0","0","shoaling","3.6","recreational"
"Actinopterygii","Aulopiformes","Paralepididae","Lestidiops ringens","adult","mesopelagic","oceanic","1","diel_yes","0","refuge_no","NA","season_NA","elongated",21,0,"1","0","1","0","schooling","4.05","none"
"Actinopterygii","Pleuronectiformes","Paralichthyidae","Citharichthys sordidus","adult","demersal","continental shelf","1","diel_yes","1","refuge_yes","1","season_yes","depressiform",41,0,"0","1","0","0","solitary","3.46","commercial"
"Actinopterygii","Pleuronectiformes","Paralichthyidae","Citharichthys sordidus","juvenile","demersal","continental shelf","1","diel_yes","1","refuge_yes","1","season_yes","depressiform",11.9,0,"0","1","0","0","shoaling","NA","none"
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes proriger","adult","demersal","continental shelf","0","diel_no","1","refuge_yes","1","season_yes","fusiform",61,1,"0","1","1","1","shoaling","3.8","commercial"
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes proriger","juvenile","epipelagic","continental shelf","0","diel_no","1","refuge_yes","0","season_no","fusiform",30,1,"0","1","1","1","shoaling","NA","none"
"Actinopterygii","Scorpaeniformes","Gonatidae","Helicolenus dactylopterus","adult","demersal","continental shelf","NA","diel_UN","1","refuge_yes","1","season_yes","fusiform",50,1,"0","1","0","0","schooling","3.54","commercial"
"Actinopterygii","Scorpaeniformes","Gonatidae","Helicolenus dactylopterus","juvenile","epipelagic","continental shelf","NA","diel_UN","1","refuge_yes","1","season_yes","fusiform",32,1,"NA","NA","NA","NA","schooling","NA","none"
"Actinopterygii","Scorpaeniformes","Gonatidae","Helicolenus dactylopterus","larva","epipelagic","continental shelf","NA","diel_UN","0","refuge_no","1","season_yes","fusiform",4,0,"1","0","0","0","schooling","NA","none"
"Actinopterygii","Lampriformes","Trachipteridae","Trachipterus trachypterus","adult","mesopelagic","oceanic","NA","diel_UN","0","refuge_no","NA","season_NA","eel-like",300,0,"1","1","1","0","solitary","2.88","minor commercial"
"Actinopterygii","Lampriformes","Trachipteridae","Trachipterus trachypterus","juvenile","mesopelagic","oceanic","NA","diel_UN","0","refuge_no","NA","season_NA","eel-like",180,0,"1","1","1","0","solitary","NA","none"
"Actinopterygii","Pleuronectiformes","Pleutonectidae","Microstomus pacificus","adult","demersal","continental shelf","1","diel_yes","1","refuge_yes","1","season_yes","depressiform",76,0,"0","1","0","0","shoaling","3.22","minor commercial"
"Actinopterygii","Pleuronectiformes","Pleutonectidae","Microstomus pacificus","juvenile","demersal","continental shelf","1","diel_yes","1","refuge_yes","1","season_yes","depressiform",38,0,"0","1","0","0","shoaling","NA","none"
"Actinopterygii","Pleuronectiformes","Pleutonectidae","Microstomus pacificus","larva","epipelagic","continental shelf","1","diel_yes","0","refuge_no","1","season_yes","compressiform",6.5,0,"1","0","0","0","schooling","NA","none"
"Actinopterygii","Pleutonectiformes","Pleuronectidae","Glyptocephalus zachirus","adult","demersal","continental shelf","0","diel_no","1","refuge_yes","1","season_yes","depressiform",60,0,"0","1","0","0","solitary","3.25","commercial"
"Actinopterygii","Pleutonectiformes","Pleuronectidae","Glyptocephalus zachirus","juvenile","demersal","continental shelf","0","diel_no","1","refuge_yes","0","season_no","depressiform",20,0,"0","1","0","0","solitary","NA","none"
"Actinopterygii","Pleutonectiformes","Pleuronectidae","Glyptocephalus zachirus","larva","epipelagic","continental shelf","0","diel_no","0","refuge_no","1","season_yes","compressiform",6.7,0,"1","0","0","0","schooling","NA","none"
"Actinopterygii","Ophidiiformes","Ophdiidae","Chilara taylori","adult","demersal","continental shelf","NA","diel_UN","1","refuge_yes","NA","season_NA","eel-like",40.4,0,"0","1","0","0","solitary","4.07","none"
"Actinopterygii","Ophidiiformes","Ophdiidae","Chilara taylori","juvenile","epipelagic","continental shelf","NA","diel_UN","0","refuge_no","NA","season_NA","eel-like",NA,0,"0","1","0","0","solitary","NA","none"
"Actinopterygii","Scorpaeniformes","Anoplopomatidae","Anoplopoma fimbria","adult","demersal","continental shelf","1","diel_yes","1","refuge_yes","1","season_yes","fusiform",120,1,"0","1","0","0","solitary","3.84","highly commercial"
"Actinopterygii","Scorpaeniformes","Anoplopomatidae","Anoplopoma fimbria","juvenile","epipelagic","continental shelf","0","diel_no","0","refuge_no","1","season_yes","fusiform",52.8,1,"0","1","0","1","shoaling","NA","none"
"Actinopterygii","Perciformes","Anarhichadidae","Anarrhichthys ocellatus","adult","demersal","continental shelf","0","diel_no","1","refuge_yes","0","season_no","eel-like",240,1,"0","1","0","0","solitary","3.51","minor commercial"
"Actinopterygii","Perciformes","Anarhichadidae","Anarrhichthys ocellatus","juvenile","epipelagic","continental shelf","NA","diel_UN","1","refuge_yes","NA","season_NA","eel-like",50,1,"0","1","0","0","solitary","NA","none"
"Actinopterygii","Perciformes","Coryphaenidae","Coryphaena hippurus","adult","epipelagic","oceanic","0","diel_no","0","refuge_no","1","season_yes","elongated",210,0,"0","1","1","1","schooling","4.37","highly commercial"
"Actinopterygii","Perciformes","Coryphaenidae","Coryphaena hippurus","juvenile","epipelagic","oceanic","0","diel_no","0","refuge_no","1","season_yes","elongated",55.8,0,"0","1","1","1","schooling","NA","highly commercial"
"Actinopterygii","Perciformes","Nomeidae","Cubiceps gracilis","adult","epipelagic","oceanic","NA","diel_UN","1","refuge_yes","1","season_yes","fusiform",107,0,"0","0","1","0","shoaling","3.4","none"
"Actinopterygii","Perciformes","Nomeidae","Cubiceps gracilis","juvenile","epipelagic","oceanic","NA","diel_UN","1","refuge_yes","1","season_yes","fusiform",49.475,0,"0","0","1","0","shoaling","NA","none"
"Actinopterygii","Perciformes","Nomeidae","Cubiceps gracilis","larva","epipelagic","oceanic","NA","diel_UN","0","refuge_no","1","season_yes","fusiform",14.6,0,"1","0","0","0","schooling","NA","none"
"Actinopterygii","Aulopiformes","Anotopteridae","Anotopterus nikparini","adult","bathypelagic","oceanic","NA","diel_UN","0","refuge_no","1","season_yes","elongated",146,0,"0","0","1","1","solitary","4.5","none"
"Actinopterygii","Aulopiformes","Paralepididae","Macroparalepis affinis","adult","mesopelagic","oceanic","1","diel_yes","0","refuge_no","NA","season_NA","elongated",55,0,"1","0","1","0","schooling","4.0999999999999996","none"
"Actinopterygii","Aulopiformes","Paralepididae","Sudis hyalina","adult","mesopelagic","oceanic","NA","diel_UN","0","refuge_no","1","season_yes","elongated",100,0,"1","0","1","0","schooling","4.2","none"
"Actinopterygii","Aulopiformes","Paralepididae","Sudis hyalina","juvenile","mesopelagic","oceanic","NA","diel_UN","0","refuge_no","1","season_yes","elongated",40,0,"1","0","1","0","schooling","NA","none"
"Actinopterygii","Beloniformes","Belonidae","Strongylura exilis","adult","epipelagic","coastal","NA","diel_UN","0","refuge_no","1","season_yes","elongated",91,0,"0","0","1","1","schooling","4.5","minor commercial"
"Actinopterygii","Perciformes","Blenniidae","Blennius ocellaris","adult","benthic","continental shelf","0","diel_no","1","refuge_yes","NA","season_NA","elongated",20,1,"0","1","0","0","solitary","3.49","minor commercial"
"Actinopterygii","Perciformes","Blenniidae","Blennius ocellaris","juvenile","epipelagic","continental shelf","0","diel_no","1","refuge_yes","NA","season_NA","elongated",9.73,1,"0","1","0","0","solitary","NA","none"
"Actinopterygii","Perciformes","Bramidae","Brama orcini","adult","epipelagic","continental shelf","1","diel_yes","0","refuge_no","1","season_yes","compressiform",42,0,"0","0","1","1","schooling","3.9","minor commercial"
"Actinopterygii","Perciformes","Caproidae","Antigonia capros","adult","demersal","continental shelf","NA","diel_UN","0","refuge_no","NA","season_NA","compressiform",30.5,1,"0","0","1","0","shoaling","4.05","minor commercial"
"Actinopterygii","Perciformes","Caproidae","Antigonia capros","juvenile","epipelagic","continental shelf","NA","diel_UN","0","refuge_no","NA","season_NA","compressiform",12,1,"0","1","1","0","shoaling","NA","none"
"Actinopterygii","Perciformes","Caproidae","Capros aper","adult","demersal","continental shelf","NA","diel_UN","1","refuge_yes","NA","season_NA","compressiform",30,1,"0","0","1","0","schooling","3.14","of no interest"
"Actinopterygii","Perciformes","Caproidae","Capros aper","juvenile","epipelagic","continental shelf","NA","diel_UN","0","refuge_no","NA","season_NA","compressiform",8.2,1,"0","1","0","0","schooling","NA","none"
"Actinopterygii","Perciformes","Embiotocidae","Cymatogaster aggregata","adult","demersal","coastal","0","diel_no","1","refuge_yes","1","season_yes","compressiform",20.3,1,"0","1","1","0","shoaling","2.99","minor commercial"
"Actinopterygii","Perciformes","Embiotocidae","Cymatogaster aggregata","juvenile","demersal","coastal","0","diel_no","1","refuge_yes","1","season_yes","compressiform",5,1,"0","1","1","0","shoaling","NA","none"
"Actinopterygii","Perciformes","Labridae","Halichoeres nicholsi","adult","demersal","reef-associated","0","diel_no","1","refuge_yes","0","season_no","fusiform",38,1,"0","1","0","0","solitary","4","none"
"Actinopterygii","Perciformes","Labridae","Halichoeres nicholsi","juvenile","demersal","reef-associated","0","diel_no","1","refuge_yes","0","season_no","fusiform",NA,1,"0","1","0","0","shoaling","NA","none"
"Actinopterygii","Scorpaeniformes","Peristediidae","Peristedion gracile","adult","demersal","continental shelf","NA","diel_UN","1","refuge_yes","NA","season_NA","fusiform",20,1,"0","1","0","0","NA","3.4","none"
"Actinopterygii","Scorpaeniformes","Peristediidae","Peristedion gracile","juvenile","demersal","continental shelf","NA","diel_UN","1","refuge_yes","NA","season_NA","fusiform",6.7,1,"0","1","0","0","NA","NA","none"
"Actinopterygii","Stephanoberyciformes","Melamphaidae","Scopelogadus bispinosus","adult","mesopelagic","oceanic","1","diel_yes","0","refuge_no","0","season_no","fusiform",11,1,"0","1","1","1","NA","3.5","none"
"Actinopterygii","Stephanoberyciformes","Melamphaidae","Scopelogadus bispinosus","juvenile","mesopelagic","oceanic","1","diel_yes","0","refuge_no","0","season_no","fusiform",5.15,1,"NA","NA","NA","NA","NA","NA","none"
"Actinopterygii","Stomiiformes","Sternoptychidae","Argyropelecus olfersii","adult","mesopelagic","oceanic","1","diel_yes","0","refuge_no","NA","season_NA","compressiform",11,1,"0","0","1","0","NA","3.36","none"
"Actinopterygii","Stomiiformes","Stomiidae","Melanostomias valdiviae","adult","mesopelagic","oceanic","1","diel_yes","0","refuge_no","0","season_no","elongated",24.1,0,"0","1","0","0","solitary","4.2","none"
"Actinopterygii","Sygnathiformes","Centriscidae","Macroramphosus scolopax","adult","demersal","continental shelf","1","diel_yes","1","refuge_yes","1","season_yes","compressiform",20,1,"0","0","1","1","schooling","3.47","commercial"
"Actinopterygii","Sygnathiformes","Centriscidae","Macroramphosus scolopax","juvenile","epipelagic","continental shelf","1","diel_yes","0","refuge_no","1","season_yes","compressiform",6.5,1,"0","0","1","1","schooling","NA","aquarium"
"Actinopterygii","Syngnathiformes","Syngnathidae","Entelurus aequoreus","adult","demersal","continental shelf","0","diel_no","1","refuge_yes","1","season_yes","eel-like",60,0,"0","1","0","0","solitary","3.539999962","none"
"Actinopterygii","Syngnathiformes","Syngnathidae","Syngnathus californiensis","adult","demersal","reef-associated","NA","diel_UN","1","refuge_yes","1","season_yes","eel-like",50,0,"0","0","0","0","solitary","3.37","none"
"Branchiopoda","Onychopoda","Podonidae","Pseudevadne tergestina","adult","epipelagic","oceanic","0","diel_no","0","refuge_no","0","season_no","globiform",0.1,0,"1","0","0","0","schooling","NA","none"
"Cephalopoda","Octopoda","Amphitretidae","Japetella diaphana","adult","mesopelagic","oceanic","1","diel_yes","0","refuge_no","NA","season_NA","globiform",16,0,"1","1","0","0","solitary","3.58","none"
"Cephalopoda","Octopoda","Amphitretidae","Japetella diaphana","juvenile","epipelagic","oceanic","1","diel_yes","0","refuge_no","NA","season_NA","globiform",5.5,0,"1","1","0","0","solitary","NA","none"
"Cephalopoda","Octopoda","Octopodidae","Octopus bimaculatus","adult","benthic","reef-associated","0","diel_no","1","refuge_yes","NA","season_NA","fusiform",61,0,"0","1","0","0","solitary","3.44","none"
"Cephalopoda","Octopoda","Octopodidae","Octopus bimaculatus","juvenile","benthic","reef-associated","0","diel_no","1","refuge_yes","NA","season_NA","fusiform",18,0,"0","1","0","0","solitary","NA","none"
"Cephalopoda","Octopoda","Tremoctopodidae","Tremoctopus violaceus","adult","epipelagic","oceanic","NA","diel_UN","0","refuge_no","1","season_yes","unique",100,0,"0","0","0","0","solitary","NA","none"
"Cephalopoda","Octopoda","Tremoctopodidae","Tremoctopus violaceus","juvenile","epipelagic","oceanic","NA","diel_UN","0","refuge_no","1","season_yes","unique",13.6,0,"0","0","0","0","solitary","NA","none"
"Cephalopoda","Oegopsida","Ocythoidae","Ocythoe tuberculata","adult","epipelagic","oceanic","0","diel_no","0","refuge_no","1","season_yes","fusiform",96,0,"0","1","0","0","solitary","NA","none"
"Hexanauplia","Calanoida","Calanidae","Calanus finmarchicus","adult","epipelagic","oceanic","1","diel_yes","0","refuge_no","1","season_yes","fusiform",0.4,1,"1","0","0","0","schooling","2.37","none"
"Hexanauplia","Calanoida","Calanidae","Cosmocalanus darwinii darwinii","adult","epipelagic","continental shelf","1","diel_yes","0","refuge_no","1","season_yes","fusiform",0.258,1,"0","0","0","0","schooling","NA","none"
"Hexanauplia","Calanoida","Clausocalanidae","Clausocalanus furcatus","adult","epipelagic","continental shelf","1","diel_yes","0","refuge_no","0","season_no","fusiform",0.16,1,"1","0","0","0","schooling","NA","none"
"Hexanauplia","Cyclopoida","Corycaeidae","Farranula gibbula","adult","epipelagic","continental shelf","1","diel_yes","0","refuge_no","1","season_yes","fusiform",0.11,1,"0","0","0","0","schooling","NA","none"
"Malacostraca","Amphipoda","Brachyscelidae","Brachyscelus crusculum","adult","epipelagic","continental shelf","1","diel_yes","0","refuge_no","0","season_no","fusiform",0.21,1,"0","0","0","0","schooling","NA","none"
"Malacostraca","Amphipoda","Brachyscelidae","Brachyscelus macrocephalus","adult","epipelagic","continental shelf","1","diel_yes","0","refuge_no","NA","season_NA","fusiform",0.5,1,"0","0","0","0","schooling","NA","none"
"Malacostraca","Amphipoda","Eupronoidae","Parapronoe crustulum","adult","epipelagic","continental shelf","1","diel_yes","0","refuge_no","0","season_no","fusiform",2,1,"0","0","0","0","schooling","NA","none"
"Malacostraca","Amphipoda","Hyperiidae","Hyperia galba","adult","epipelagic","oceanic","1","diel_yes","1","refuge_yes","1","season_yes","fusiform",1.2,1,"0","1","0","0","schooling","NA","none"
"Malacostraca","Amphipoda","Hyperiidae","Themisto gaudichaudii","adult","epipelagic","oceanic","1","diel_yes","0","refuge_no","1","season_yes","fusiform",2.8,1,"0","0","0","0","schooling","3.96","none"
"Malacostraca","Amphipoda","Lanceolidae","Lanceola sayana","adult","bathypelagic","oceanic","1","diel_yes","0","refuge_no","NA","season_NA","fusiform",4.2,1,"0","0","0","0","schooling","NA","none"
"Malacostraca","Amphipoda","Oxyccephalidae","Leptocotis tenuirostris","adult","epipelagic","oceanic","1","diel_yes","0","refuge_no","1","season_yes","elongated",0.9,1,"0","0","0","0","schooling","NA","none"
"Malacostraca","Amphipoda","Oxyccephalidae","Streetsia challengeri","adult","epipelagic","continental shelf","1","diel_yes","0","refuge_no","1","season_yes","elongated",4.9,1,"0","0","0","0","schooling","NA","none"
"Malacostraca","Amphipoda","Phrosinidae","Anchylomera blossevillei","adult","epipelagic","continental shelf","1","diel_yes","0","refuge_no","1","season_yes","fusiform",1.1,1,"0","0","0","0","schooling","NA","none"
"Malacostraca","Amphipoda","Phrosinidae","Phrosina semilunata","adult","epipelagic","continental shelf","1","diel_yes","0","refuge_no","1","season_yes","globiform",3,1,"1","1","0","0","schooling","NA","none"
"Malacostraca","Amphipoda","Phrosinidae","Primno macropa","adult","epipelagic","oceanic","1","diel_yes","0","refuge_no","NA","season_NA","fusiform",2.1,1,"0","0","0","0","schooling","NA","none"
"Malacostraca","Amphipoda","Platyscelidae","Platyscelus armatus","adult","epipelagic","continental shelf","1","diel_yes","0","refuge_no","NA","season_NA","globiform",1.6,1,"0","0","0","0","schooling","NA","none"
"Malacostraca","Amphipoda","Platyscelidae","Platyscelus ovoides","adult","epipelagic","continental shelf","NA","diel_UN","0","refuge_no","NA","season_NA","globiform",2,1,"0","0","0","0","schooling","NA","none"
"Malacostraca","Amphipoda","Platyscelidae","Platyscelus serratulus","adult","epipelagic","continental shelf","1","diel_yes","0","refuge_no","1","season_yes","globiform",0.7,1,"0","0","0","0","schooling","NA","none"
"Malacostraca","Amphipoda","Vibiliidae","Vibilia gibbosa","adult","epipelagic","continental shelf","1","diel_yes","0","refuge_no","0","season_no","fusiform",0.8,1,"0","0","0","0","schooling","NA","none"
"Malacostraca","Decapoda","Alpheidae","Alpheus glaber","adult","benthic","coastal","1","diel_yes","1","refuge_yes","0","season_no","elongated",0.43,1,"0","0","0","0","shoaling","NA","none"
"Malacostraca","Decapoda","Benthesicymidae","Gennadas elegans","adult","demersal","continental shelf","1","diel_yes","0","refuge_no","0","season_no","elongated",4.5,1,"0","0","0","0","schooling","NA","none"
"Malacostraca","Decapoda","Munididae","Pleuroncodes planipes","adult","demersal","continental shelf","1","diel_yes","1","refuge_yes","1","season_yes","unique",13,1,"0","0","0","0","schooling","2.88","commercial"
"Malacostraca","Decapoda","Munididae","Pleuroncodes planipes","juvenile","epipelagic","continental shelf","1","diel_yes","0","refuge_no","1","season_yes","unique",1.45,1,"1","0","0","0","schooling","NA","none"
"Malacostraca","Decapoda","Palinuridae","Palinurus mauritanicus","adult","benthic","continental shelf","0","diel_no","1","refuge_yes","1","season_yes","unique",75,1,"0","1","0","0","solitary","3.54","commercial"
"Malacostraca","Decapoda","Palinuridae","Palinurus mauritanicus","juvenile","benthic","continental shelf","0","diel_no","1","refuge_yes","1","season_yes","globiform",9,1,"0","1","0","0","solitary","NA","none"
"Malacostraca","Decapoda","Palinuridae","Palinurus mauritanicus","larva","epipelagic","continental shelf","NA","diel_UN","0","refuge_no","1","season_yes","globiform",2.23,1,"1","0","0","0","schooling","NA","none"
"Malacostraca","Decapoda","Pasiphaeidae","Parapasiphae sulcatifrons","adult","mesopelagic","oceanic","1","diel_yes","0","refuge_no","NA","season_NA","elongated",9.89,1,"0","0","0","0","schooling","NA","none"
"Malacostraca","Decapoda","Pasiphaeidae","Parapasiphae sulcatifrons","juvenile","mesopelagic","oceanic","1","diel_yes","0","refuge_no","NA","season_NA","elongated",1.9,1,"0","0","0","0","schooling","NA","none"
"Malacostraca","Decapoda","Pasiphaeidae","Parapasiphae sulcatifrons","larva","mesopelagic","oceanic","0","diel_no","0","refuge_no","NA","season_NA","globiform",1.6,1,"1","0","0","0","schooling","NA","none"
"Malacostraca","Decapoda","Scyllaridae","Scyllarus arctus","adult","benthic","reef-associated","1","diel_yes","1","refuge_yes","1","season_yes","fusiform",16,1,"0","1","0","0","solitary","NA","minor commercial"
"Malacostraca","Decapoda","Scyllaridae","Scyllarus arctus","juvenile","benthic","reef-associated","1","diel_yes","1","refuge_yes","0","season_no","fusiform",2.1,1,"0","1","0","0","solitary","NA","none"
"Malacostraca","Decapoda","Scyllaridae","Scyllarus arctus","larva","epipelagic","coastal","NA","diel_UN","0","refuge_no","0","season_no","unique",2.8,1,"1","0","0","0","schooling","NA","none"
"Malacostraca","Decapoda","Sergestidae","Eusergestes arcticus","adult","demersal","continental shelf","1","diel_yes","1","refuge_yes","1","season_yes","elongated",1.4,1,"1","0","0","0","schooling","3.2","none"
"Malacostraca","Decapoda","Sergestidae","Eusergestes similis","adult","epipelagic","oceanic","1","diel_yes","0","refuge_no","1","season_yes","elongated",5.4,1,"1","0","0","0","schooling","NA","none"
"Malacostraca","Decapoda","Sergestidae","Eusergestes similis","juvenile","epipelagic","oceanic","1","diel_yes","0","refuge_no","1","season_yes","elongated",0.58,1,"1","0","0","0","schooling","NA","none"
"Malacostraca","Euphausiacea","Euphausiidae","Euphausia pacifica","adult","epipelagic","oceanic","1","diel_yes","0","refuge_no","0","season_no","elongated",2.5,1,"0","0","0","0","schooling","2.3199999999999998","minor commercial"
"Malacostraca","Euphausiacea","Euphausiidae","Meganyctiphanes norvegica","adult","epipelagic","continental shelf","1","diel_yes","0","refuge_no","1","season_yes","elongated",4,1,"1","0","0","0","schooling","2.97","commercial"
"Malacostraca","Euphausiacea","Euphausiidae","Meganyctiphanes norvegica","juvenile","epipelagic","continental shelf","1","diel_yes","0","refuge_no","1","season_yes","elongated",1.75,1,"1","0","0","0","schooling","NA","none"
"Malacostraca","Euphausiacea","Euphausiidae","Nematoscelis megalops","adult","epipelagic","continental shelf","1","diel_yes","0","refuge_no","1","season_yes","elongated",2.6,1,"1","0","0","0","schooling","NA","none"
"Malacostraca","Euphausiacea","Euphausiidae","Nyctiphanes australis","adult","epipelagic","coastal","1","diel_yes","0","refuge_no","1","season_yes","elongated",1.67,1,"0","0","0","0","schooling","NA","none"
"Malacostraca","Euphausiacea","Euphausiidae","Nyctiphanes australis","juvenile","epipelagic","coastal","1","diel_yes","0","refuge_no","1","season_yes","elongated",0.9,1,"0","0","0","0","schooling","NA","none"
"Malacostraca","Euphausiacea","Euphausiidae","Stylocheiron abbreviatum","adult","epipelagic","coastal","0","diel_no","0","refuge_no","1","season_yes","elongated",1.6,1,"1","0","0","0","schooling","NA","none"
"Malacostraca","Lophogastrida","Gnathophausiidae","Neognathophausia gigas","adult","bathypelagic","oceanic","1","diel_yes","0","refuge_no","NA","season_NA","fusiform",16.4,1,"0","0","0","0","schooling","NA","none"
"Malacostraca","Lophogastrida","Gnathophausiidae","Neognathophausia gigas","juvenile","bathypelagic","oceanic","1","diel_yes","0","refuge_no","NA","season_NA","fusiform",12,1,"0","0","0","0","schooling","NA","none"
"Malacostraca","Lophogastrida","Gnathophausiidae","Neognathophausia ingens","adult","bathypelagic","oceanic","NA","diel_UN","0","refuge_no","NA","season_NA","fusiform",35,1,"0","0","0","0","schooling","NA","none"
"Malacostraca","Stomatopoda","Odontodactylidae","Odontodactylus hansenii","adult","benthic","coastal","0","diel_no","1","refuge_yes","NA","season_NA","elongated",7.7,1,"0","1","0","0","solitary","NA","none"
"Malacostraca","Stromatopoda","Protosquillidae","Echinosquilla guerinii","adult","benthic","reef-associated","0","diel_no","1","refuge_yes","NA","season_NA","elongated",8.1,1,"0","0","0","0","shoaling","NA","none"
"Malacostraca","Decapoda","Axiidae","Axius stirhynchus","adult","benthic","coastal","NA","diel_UN","1","refuge_yes","NA","season_NA","elongated",0.21,1,"0","0","0","0","shoaling","NA","none"
"Cephalopoda","Oegopsida","Gonatidae","Gonatus onyx","juvenile","mesopelagic","oceanic","1","diel_yes","0","refuge_no","1","season_yes","fusiform",NA,0,"0","1","0","0","schooling","NA","none"
"Cephalopoda","Oegopsida","Gonatidae","Gonatopsis borealis","juvenile","mesopelagic","oceanic","1","diel_yes","1","refuge_yes","0","season_no","fusiform",NA,0,"0","0","0","0","schooling","NA","potential"
"Cephalopoda","Oegopsida","Gonatidae","Gonatus berryi","juvenile","mesopelagic","oceanic","0","diel_no","0","refuge_no","NA","season_NA","fusiform",NA,0,"0","0","0","0","schooling","NA","none"
"Actinopterygii","Argentiniformes","Bathylagidae","Bathylagoides wesethi","juvenile","mesopelagic","oceanic","1","diel_yes","0","refuge_no","NA","season_NA","elongated",NA,0,"0","1","1","1","schooling","NA","none"
"Actinopterygii","Aulopiformes","Paralepididae","Arctozenus risso","juvenile","mesopelagic","oceanic","1","diel_yes","0","refuge_no","1","season_yes","elongated",NA,0,"0","0","1","0","solitary","NA","none"
"Actinopterygii","Myctophiformes","Myctophidae","Ceratoscopelus townsendi","juvenile","mesopelagic","oceanic","1","diel_yes","0","refuge_no","0","season_no","fusiform",NA,0,"0","1","1","1","schooling","NA","none"
"Cephalopoda","Oegopsida","Chiroteuthidae","Chiroteuthis veranii","juvenile","epipelagic","oceanic","1","diel_yes","0","refuge_no","NA","season_NA","elongated",NA,0,"0","1","0","0","shoaling","NA","none"
