"","StudyID","CiteAuth","CiteYear","OceanBasin","OceanBasinQ","LocatName","LocatLatitude","LocatLongitude","MonthRange","YearEnd","stomachs_used","pred_life","pred_life_est","pred_age","pred_age_est","pred_flmean","pred_flmean_se","pred_flmean_est","pred_flmin","pred_flmax","pred_flest","est_note","est_ref","prey_class","prey_order","prey_family","prey_sp","prey_age_reported_1","prey_age_reported_2","prey_age_use","Include","FO","pFOuse","N","pN","Total Mass (g)","pM","maxl_use","maxl_type","gape_lmax","gape_height_limit","b_shape_r","eye_body_r","standard_total","maxtl_use"
"41","Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Aug",1929,"6.0","adult","NH estimated based on location","1–8 yo","estimated (N Atlantic growth curve)",72.9,NA,"ICCAT data, 1970's ll estimate",40,110,"estimated (Goni et al. 2011 sample size range)",NA,"Used Goni et al. (2011) size values; growth estimates from Santiago & Arrizabalaga (2005): https://academic.oup.com/icesjms/article/62/4/740/675421;","Cephalopoda","Oegopsida","Ommastrephidae","Todarodes sagittatus","none",NA,"0","Yes",2,33.3333333333333,0,0,0,0,0,"NO",7.75767,6.39634,6.73534466250394,0.045715426856833,0.474768542405368,0
"42","Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Aug",1929,"6.0","adult","NH estimated based on location","1–8 yo","estimated (N Atlantic growth curve)",72.9,NA,"ICCAT data, 1970's ll estimate",40,110,"estimated (Goni et al. 2011 sample size range)",NA,"Used Goni et al. (2011) size values; growth estimates from Santiago & Arrizabalaga (2005): https://academic.oup.com/icesjms/article/62/4/740/675421;","Malacostraca","Decapoda","Scyllaridae","Scyllarus arctus","larva",NA,"1","Yes",1,16.6666666666667,0,0,0,0,0,"NO",7.75767,6.39634,3.76001132176856,0.0373931413000973,0.839270023685461,0
"43","Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Oct",1930,"9.0","adult","NH estimated based on location","1–8 yo","estimated (N Atlantic growth curve)",72.9,NA,"ICCAT data, 1970's ll estimate",40,110,"estimated (Goni et al. 2011 sample size range)",NA,"Used Goni et al. (2011) size values; growth estimates from Santiago & Arrizabalaga (2005): https://academic.oup.com/icesjms/article/62/4/740/675421;","Malacostraca","Amphipoda","Brachyscelidae","Brachyscelus crusculum","adult",NA,"3","Yes",3,33.3333333333333,0,0,0,0,0,"NO",7.75767,6.39634,4.25470332127997,0.117075714794915,0.778255217418605,0
"44","Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Oct",1930,"9.0","adult","NH estimated based on location","1–8 yo","estimated (N Atlantic growth curve)",72.9,NA,"ICCAT data, 1970's ll estimate",40,110,"estimated (Goni et al. 2011 sample size range)",NA,"Used Goni et al. (2011) size values; growth estimates from Santiago & Arrizabalaga (2005): https://academic.oup.com/icesjms/article/62/4/740/675421;","Cephalopoda","Decapodiformes","Chtenopterygidae","Chtenopteryx sicula","none",NA,"0","Yes",1,11.1111111111111,0,0,0,0,0,"NO",7.75767,6.39634,4.00770390564239,0.0953678953034641,0.494758846292766,0
"45","Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Oct",1930,"9.0","adult","NH estimated based on location","1–8 yo","estimated (N Atlantic growth curve)",72.9,NA,"ICCAT data, 1970's ll estimate",40,110,"estimated (Goni et al. 2011 sample size range)",NA,"Used Goni et al. (2011) size values; growth estimates from Santiago & Arrizabalaga (2005): https://academic.oup.com/icesjms/article/62/4/740/675421;","Malacostraca","Decapoda","Sergestidae","Eusergestes arcticus","adult",NA,"3","Yes",3,33.3333333333333,0,0,0,0,0,"NO",7.75767,6.39634,8.8580992758633,0.0309819418689772,0.820557585951111,0
"46","Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Oct",1930,"9.0","adult","NH estimated based on location","1–8 yo","estimated (N Atlantic growth curve)",72.9,NA,"ICCAT data, 1970's ll estimate",40,110,"estimated (Goni et al. 2011 sample size range)",NA,"Used Goni et al. (2011) size values; growth estimates from Santiago & Arrizabalaga (2005): https://academic.oup.com/icesjms/article/62/4/740/675421;","Cephalopoda","Sepiida","Sepiolidae","Heteroteuthis dispar","adult","juvenile","3","Yes",1,11.1111111111111,0,0,0,0,0,"NO",7.75767,6.39634,NA,NA,NA,0
"47","Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Oct",1930,"9.0","adult","NH estimated based on location","1–8 yo","estimated (N Atlantic growth curve)",72.9,NA,"ICCAT data, 1970's ll estimate",40,110,"estimated (Goni et al. 2011 sample size range)",NA,"Used Goni et al. (2011) size values; growth estimates from Santiago & Arrizabalaga (2005): https://academic.oup.com/icesjms/article/62/4/740/675421;","Actinopterygii","Stomiiformes","Sternoptychidae","Maurolicus muelleri","none",NA,"0","Yes",5,55.5555555555556,0,0,0,0,0,"NO",7.75767,6.39634,5.03513221969598,0.0826074375229732,0.83924115783412,0
"48","Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Oct",1930,"9.0","adult","NH estimated based on location","1–8 yo","estimated (N Atlantic growth curve)",72.9,NA,"ICCAT data, 1970's ll estimate",40,110,"estimated (Goni et al. 2011 sample size range)",NA,"Used Goni et al. (2011) size values; growth estimates from Santiago & Arrizabalaga (2005): https://academic.oup.com/icesjms/article/62/4/740/675421;","Malacostraca","Euphausiacea","Euphausiidae","Nematoscelis megalops","adult",NA,"3","Yes",3,33.3333333333333,0,0,0,0,0,"NO",7.75767,6.39634,NA,NA,NA,0
"49","Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Oct",1930,"9.0","adult","NH estimated based on location","1–8 yo","estimated (N Atlantic growth curve)",72.9,NA,"ICCAT data, 1970's ll estimate",40,110,"estimated (Goni et al. 2011 sample size range)",NA,"Used Goni et al. (2011) size values; growth estimates from Santiago & Arrizabalaga (2005): https://academic.oup.com/icesjms/article/62/4/740/675421;","Malacostraca","Amphipoda","Phrosinidae","Phrosina semilunata","none",NA,"0","Yes",1,11.1111111111111,0,0,0,0,0,"NO",7.75767,6.39634,NA,NA,NA,0
"50","Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Oct",1930,"9.0","adult","NH estimated based on location","1–8 yo","estimated (N Atlantic growth curve)",72.9,NA,"ICCAT data, 1970's ll estimate",40,110,"estimated (Goni et al. 2011 sample size range)",NA,"Used Goni et al. (2011) size values; growth estimates from Santiago & Arrizabalaga (2005): https://academic.oup.com/icesjms/article/62/4/740/675421;","Actinopterygii","Stomiiformes","Sternoptychidae","Sternoptyx diaphana","none",NA,"0","Yes",4,44.4444444444444,0,0,0,0,0,"NO",7.75767,6.39634,1.63579611964388,0.121914176842539,0.73707954798368,0
"51","Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Oct",1930,"9.0","adult","NH estimated based on location","1–8 yo","estimated (N Atlantic growth curve)",72.9,NA,"ICCAT data, 1970's ll estimate",40,110,"estimated (Goni et al. 2011 sample size range)",NA,"Used Goni et al. (2011) size values; growth estimates from Santiago & Arrizabalaga (2005): https://academic.oup.com/icesjms/article/62/4/740/675421;","Actinopterygii","Stomiiformes","Sternoptychidae","Argyropelecus olfersii","none",NA,"0","Yes",3,33.3333333333333,0,0,0,0,0,"NO",7.75767,6.39634,1.97490772453378,0.0879693791807599,0.759731568098875,0
"52","Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Oct",1930,"9.0","adult","NH estimated based on location","1–8 yo","estimated (N Atlantic growth curve)",72.9,NA,"ICCAT data, 1970's ll estimate",40,110,"estimated (Goni et al. 2011 sample size range)",NA,"Used Goni et al. (2011) size values; growth estimates from Santiago & Arrizabalaga (2005): https://academic.oup.com/icesjms/article/62/4/740/675421;","Cephalopoda","Oegopsida","Histioteuthidae","Histioteuthis reversa","none",NA,"0","Yes",2,22.2222222222222,0,0,0,0,0,"NO",7.75767,6.39634,5.76063801874459,0.0609496353283414,0.35190879524607,0
"53","Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Oct",1930,"9.0","adult","NH estimated based on location","1–8 yo","estimated (N Atlantic growth curve)",72.9,NA,"ICCAT data, 1970's ll estimate",40,110,"estimated (Goni et al. 2011 sample size range)",NA,"Used Goni et al. (2011) size values; growth estimates from Santiago & Arrizabalaga (2005): https://academic.oup.com/icesjms/article/62/4/740/675421;","Actinopterygii","Pleuronectiformes","Bothidae","Arnoglossus imperialis","none",NA,"0","Yes",1,11.1111111111111,0,0,0,0,0,"NO",7.75767,6.39634,2.95439822313399,0.0599815112173624,0.843008555060385,0
"54","Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Oct",1930,"6.0","adult","NH estimated based on location","1–8 yo","estimated (N Atlantic growth curve)",72.9,NA,"ICCAT data, 1970's ll estimate",40,110,"estimated (Goni et al. 2011 sample size range)",NA,"Used Goni et al. (2011) size values; growth estimates from Santiago & Arrizabalaga (2005): https://academic.oup.com/icesjms/article/62/4/740/675421;","Malacostraca","Decapoda","Acanthephyridae","Acanthephyra pelagica","adult",NA,"3","Yes",1,16.6666666666667,0,0,0,0,0,"NO",7.75767,6.39634,6.23705788599511,0.0221404596661903,0.800545022150694,0
"55","Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Oct",1930,"9.0","adult","NH estimated based on location","1–8 yo","estimated (N Atlantic growth curve)",72.9,NA,"ICCAT data, 1970's ll estimate",40,110,"estimated (Goni et al. 2011 sample size range)",NA,"Used Goni et al. (2011) size values; growth estimates from Santiago & Arrizabalaga (2005): https://academic.oup.com/icesjms/article/62/4/740/675421;","Malacostraca","Lophogastrida","Gnathophausiidae","Neognathophausia ingens","none",NA,"0","Yes",1,11.1111111111111,0,0,0,0,0,"NO",7.75767,6.39634,5.63277432649128,0.0236396225153992,0.816645968239178,0
"56","Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Oct",1930,"9.0","adult","NH estimated based on location","1–8 yo","estimated (N Atlantic growth curve)",72.9,NA,"ICCAT data, 1970's ll estimate",40,110,"estimated (Goni et al. 2011 sample size range)",NA,"Used Goni et al. (2011) size values; growth estimates from Santiago & Arrizabalaga (2005): https://academic.oup.com/icesjms/article/62/4/740/675421;","Cephalopoda","Oegopsida","Onychoteuthidae","Onychoteuthis banksii","none",NA,"0","Yes",5,55.5555555555556,0,0,0,0,0,"NO",7.75767,6.39634,4.89567531831975,0.04321980221303,0.788906647624305,0
"57","Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Oct",1930,"9.0","adult","NH estimated based on location","1–8 yo","estimated (N Atlantic growth curve)",72.9,NA,"ICCAT data, 1970's ll estimate",40,110,"estimated (Goni et al. 2011 sample size range)",NA,"Used Goni et al. (2011) size values; growth estimates from Santiago & Arrizabalaga (2005): https://academic.oup.com/icesjms/article/62/4/740/675421;","Actinopterygii","Perciformes","Sparidae","Boops boops","none",NA,"0","Yes",1,11.1111111111111,0,0,0,0,0,"NO",7.75767,6.39634,4.6049216738429,0.0729212876457039,0.817281480481137,0
"58","Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Oct",1930,"9.0","adult","NH estimated based on location","1–8 yo","estimated (N Atlantic growth curve)",72.9,NA,"ICCAT data, 1970's ll estimate",40,110,"estimated (Goni et al. 2011 sample size range)",NA,"Used Goni et al. (2011) size values; growth estimates from Santiago & Arrizabalaga (2005): https://academic.oup.com/icesjms/article/62/4/740/675421;","Actinopterygii","Aulopiformes","Paralepididae","Paralepis coregonoides","none",NA,"0","Yes",6,66.6666666666667,0,0,0,0,0,"NO",7.75767,6.39634,9.11753676406396,0.0420292661291814,0.889706862308886,0
"59","Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Oct",1930,"9.0","adult","NH estimated based on location","1–8 yo","estimated (N Atlantic growth curve)",72.9,NA,"ICCAT data, 1970's ll estimate",40,110,"estimated (Goni et al. 2011 sample size range)",NA,"Used Goni et al. (2011) size values; growth estimates from Santiago & Arrizabalaga (2005): https://academic.oup.com/icesjms/article/62/4/740/675421;","Actinopterygii","Beloniformes","Scomberesocidae","Scomberesox saurus","none",NA,"0","Yes",2,22.2222222222222,0,0,0,0,0,"NO",7.75767,6.39634,NA,NA,NA,0
"60","Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Oct",1930,"9.0","adult","NH estimated based on location","1–8 yo","estimated (N Atlantic growth curve)",72.9,NA,"ICCAT data, 1970's ll estimate",40,110,"estimated (Goni et al. 2011 sample size range)",NA,"Used Goni et al. (2011) size values; growth estimates from Santiago & Arrizabalaga (2005): https://academic.oup.com/icesjms/article/62/4/740/675421;","Actinopterygii","Perciformes","Carangidae","Trachurus trachurus","none",NA,"0","Yes",1,11.1111111111111,0,0,0,0,0,"NO",7.75767,6.39634,4.8924695405584,0.0638402681199028,0.821448199078749,0
"61","Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Oct",1930,"9.0","adult","NH estimated based on location","1–8 yo","estimated (N Atlantic growth curve)",72.9,NA,"ICCAT data, 1970's ll estimate",40,110,"estimated (Goni et al. 2011 sample size range)",NA,"Used Goni et al. (2011) size values; growth estimates from Santiago & Arrizabalaga (2005): https://academic.oup.com/icesjms/article/62/4/740/675421;","Cephalopoda","Oegopsida","Ommastrephidae","Todarodes sagittatus","none",NA,"0","Yes",4,44.4444444444444,0,0,0,0,0,"NO",7.75767,6.39634,6.73534466250394,0.045715426856833,0.474768542405368,0
"62","Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Oct",1930,"9.0","adult","NH estimated based on location","1–8 yo","estimated (N Atlantic growth curve)",72.9,NA,"ICCAT data, 1970's ll estimate",40,110,"estimated (Goni et al. 2011 sample size range)",NA,"Used Goni et al. (2011) size values; growth estimates from Santiago & Arrizabalaga (2005): https://academic.oup.com/icesjms/article/62/4/740/675421;","Cephalopoda","Oegopsida","Chiroteuthidae","Chiroteuthis veranii","none",NA,"0","Yes",1,11.1111111111111,0,0,0,0,0,"NO",7.75767,6.39634,11.6644740226409,0.0586785201725694,0.271312387273858,0
"63","Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Oct",1930,"9.0","adult","NH estimated based on location","1–8 yo","estimated (N Atlantic growth curve)",72.9,NA,"ICCAT data, 1970's ll estimate",40,110,"estimated (Goni et al. 2011 sample size range)",NA,"Used Goni et al. (2011) size values; growth estimates from Santiago & Arrizabalaga (2005): https://academic.oup.com/icesjms/article/62/4/740/675421;","Malacostraca","Decapoda","Scyllaridae","Scyllarus arctus","larva",NA,"1","Yes",1,11.1111111111111,0,0,0,0,0,"NO",7.75767,6.39634,3.76001132176856,0.0373931413000973,0.839270023685461,0
"64","Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Oct",1930,"9.0","adult","NH estimated based on location","1–8 yo","estimated (N Atlantic growth curve)",72.9,NA,"ICCAT data, 1970's ll estimate",40,110,"estimated (Goni et al. 2011 sample size range)",NA,"Used Goni et al. (2011) size values; growth estimates from Santiago & Arrizabalaga (2005): https://academic.oup.com/icesjms/article/62/4/740/675421;","Gastropoda","Pteropoda","Cliidae","Clio pyramidata","none",NA,"0","Maybe",1,11.1111111111111,0,0,0,0,0,"NO",7.75767,6.39634,NA,NA,NA,0
"65","Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Oct",1931,"9.0","adult","NH estimated based on location","1–8 yo","estimated (N Atlantic growth curve)",72.9,NA,"ICCAT data, 1970's ll estimate",40,110,"estimated (Goni et al. 2011 sample size range)",NA,"Used Goni et al. (2011) size values; growth estimates from Santiago & Arrizabalaga (2005): https://academic.oup.com/icesjms/article/62/4/740/675421;","Malacostraca","Decapoda","Alpheidae","Alpheus glaber","none",NA,"0","Yes",1,11.1111111111111,0,0,0,0,0,"NO",7.75767,6.39634,5.77047205247166,0.0282400040246912,0.880318216897512,0
"66","Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Oct",1931,"25.0","adult","NH estimated based on location","1–8 yo","estimated (N Atlantic growth curve)",72.9,NA,"ICCAT data, 1970's ll estimate",40,110,"estimated (Goni et al. 2011 sample size range)",NA,"Used Goni et al. (2011) size values; growth estimates from Santiago & Arrizabalaga (2005): https://academic.oup.com/icesjms/article/62/4/740/675421;","Malacostraca","Decapoda","Axiidae","Axius stirhynchus","none",NA,"0","Yes",1,4,0,0,0,0,0,"NO",7.75767,6.39634,5.40001686237732,0.0153916311884278,0.841473690276954,0
"67","Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Oct",1931,"25.0","adult","NH estimated based on location","1–8 yo","estimated (N Atlantic growth curve)",72.9,NA,"ICCAT data, 1970's ll estimate",40,110,"estimated (Goni et al. 2011 sample size range)",NA,"Used Goni et al. (2011) size values; growth estimates from Santiago & Arrizabalaga (2005): https://academic.oup.com/icesjms/article/62/4/740/675421;","Malacostraca","Amphipoda","Brachyscelidae","Brachyscelus crusculum","adult",NA,"3","Yes",20,80,0,0,0,0,0,"NO",7.75767,6.39634,4.25470332127997,0.117075714794915,0.778255217418605,0
"68","Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Oct",1931,"25.0","adult","NH estimated based on location","1–8 yo","estimated (N Atlantic growth curve)",72.9,NA,"ICCAT data, 1970's ll estimate",40,110,"estimated (Goni et al. 2011 sample size range)",NA,"Used Goni et al. (2011) size values; growth estimates from Santiago & Arrizabalaga (2005): https://academic.oup.com/icesjms/article/62/4/740/675421;","Actinopterygii","Myctophiformes","Myctophidae","Ceratoscopelus maderensis","adult",NA,"3","Yes",2,8,0,0,0,0,0,"NO",7.75767,6.39634,6.06699915722744,0.0821437739952277,0.769065335336972,0
"69","Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Oct",1931,"25.0","adult","NH estimated based on location","1–8 yo","estimated (N Atlantic growth curve)",72.9,NA,"ICCAT data, 1970's ll estimate",40,110,"estimated (Goni et al. 2011 sample size range)",NA,"Used Goni et al. (2011) size values; growth estimates from Santiago & Arrizabalaga (2005): https://academic.oup.com/icesjms/article/62/4/740/675421;","Hydrozoa","Siphonophorae","Diphyidae","Chelophyes appendiculata","none",NA,"0","Yes",4,16,0,0,0,0,0,"NO",7.75767,6.39634,4.10585429301604,0,1,0
